train_id,station_code,date,day_of_week,month,scheduled_hour,zone,historical_avg_delay,actual_delay_min
11042,CSMT,2024-07-13,5,7,1,CR,12,17.7
12951,ST,2024-08-28,2,8,19,WR,8,37.2
12841,VSKP,2024-01-14,6,1,22,ECoR,14,12.0
12951,KOTA,2024-01-23,1,1,3,WCR,11,28.0
15929,CNB,2024-05-13,0,5,14,NCR,15,20.8
16526,MDU,2024-05-05,6,5,10,SR,7,0.8
12906,MTJ,2024-02-15,3,2,23,NCR,15,20.3
12841,BZA,2024-07-04,3,7,1,SCR,10,12.9
12003,NDLS,2024-03-17,6,3,6,NR,10,8.0
12621,NDLS,2024-07-26,4,7,22,NR,10,18.2
15930,NDLS,2024-07-30,1,7,6,NR,10,19.0
11042,MAS,2024-03-17,6,3,7,SR,7,38.5
12842,KGP,2024-06-13,3,6,20,SER,16,24.2
12860,CSMT,2024-07-08,0,7,8,CR,12,43.1
12841,BBS,2024-03-28,3,3,19,ECoR,14,25.9
15930,PNBE,2024-10-22,1,10,21,ECR,20,41.0
12001,JHS,2024-01-21,6,1,10,NCR,15,15.1
12003,NDLS,2024-11-16,5,11,6,NR,10,7.2
12014,NDLS,2024-05-03,4,5,22,NR,10,17.5
12841,BBS,2024-07-29,0,7,19,ECoR,14,30.2
12622,MAS,2024-08-23,4,8,10,SR,7,13.4
12906,AII,2024-11-12,1,11,2,NWR,9,1.7
12560,CNB,2024-11-15,4,11,10,NCR,15,27.1
12301,GAYA,2024-11-21,3,11,1,ECR,20,22.8
12841,KGP,2024-09-26,3,9,16,SER,16,15.3
16526,SBC,2024-04-04,3,4,15,SWR,6,10.2
12014,CDG,2024-01-25,3,1,18,NR,10,19.6
16526,CBE,2024-03-03,6,3,12,SR,7,5.0
16526,TVC,2024-09-27,4,9,7,SR,7,17.2
12014,NDLS,2024-03-04,0,3,22,NR,10,21.0
12002,BPL,2024-01-03,2,1,17,WCR,11,20.7
12842,HWH,2024-05-13,0,5,22,ER,18,18.0
12841,VSKP,2024-11-25,0,11,22,ECoR,14,25.7
12002,NDLS,2024-03-31,6,3,1,NR,10,1.0
12951,ST,2024-05-07,1,5,19,WR,8,16.3
12841,MAS,2024-09-21,5,9,4,SR,7,2.9
12860,NGP,2024-04-06,5,4,0,CR,12,15.9
12952,KOTA,2024-09-27,4,9,21,WCR,11,21.3
12301,NDLS,2024-05-04,5,5,17,NR,10,12.1
12952,KOTA,2024-03-20,2,3,21,WCR,11,22.1
12002,NDLS,2024-07-23,1,7,1,NR,10,14.2
12301,GAYA,2024-11-12,1,11,1,ECR,20,17.4
11042,CSMT,2024-09-24,1,9,1,CR,12,7.2
12951,BRC,2024-10-19,5,10,20,WR,8,2.1
12013,CDG,2024-06-06,3,6,11,NR,10,21.6
12859,NGP,2024-07-27,5,7,14,CR,12,13.9
12906,ADI,2024-08-02,4,8,6,WR,8,16.2
12722,JHS,2024-03-07,3,3,18,NCR,15,22.5
12003,CNB,2024-09-27,4,9,10,NCR,15,27.8
12721,SC,2024-08-08,3,8,16,SCR,10,18.1
12860,KGP,2024-05-08,2,5,15,SER,16,36.3
12952,ST,2024-02-12,0,2,5,WR,8,11.9
16525,MDU,2024-07-18,3,7,11,SR,7,16.9
12301,PRYJ,2024-05-29,2,5,22,NCR,15,20.1
12951,BRC,2024-03-21,3,3,20,WR,8,10.1
12560,PRYJ,2024-06-30,6,6,9,NCR,15,29.2
16525,ERS,2024-05-28,1,5,14,SR,7,17.7
12905,ADI,2024-01-22,0,1,15,WR,8,10.5
12860,R,2024-12-11,2,12,21,SECR,13,18.6
12860,KGP,2024-07-07,6,7,15,SER,16,22.1
12621,AGC,2024-05-30,3,5,0,NCR,15,41.1
12860,NGP,2024-04-08,0,4,0,CR,12,30.4
12302,NDLS,2024-01-12,4,1,0,NR,10,13.9
11041,MAS,2024-12-08,6,12,18,SR,7,14.7
12841,MAS,2024-07-29,0,7,4,SR,7,15.6
12002,GWL,2024-05-23,3,5,21,NCR,15,17.4
12301,CNB,2024-09-28,5,9,21,NCR,15,9.1
16526,ERS,2024-09-15,6,9,7,SR,7,22.6
12014,CDG,2024-04-25,3,4,18,NR,10,19.4
12559,PRYJ,2024-02-25,6,2,0,NCR,15,12.7
12301,PRYJ,2024-09-13,4,9,22,NCR,15,21.1
12952,KOTA,2024-09-22,6,9,21,WCR,11,14.6
12559,NDLS,2024-06-18,1,6,18,NR,10,34.6
12722,SC,2024-03-09,5,3,7,SCR,10,11.1
12905,ADI,2024-02-01,3,2,15,WR,8,10.8
12722,AGC,2024-12-10,1,12,21,NCR,15,15.8
12952,ADI,2024-12-17,1,12,2,WR,8,5.0
12013,LDH,2024-11-23,5,11,11,NR,10,12.5
12013,LDH,2024-05-02,3,5,11,NR,10,26.3
12841,VSKP,2024-04-14,6,4,22,ECoR,14,12.5
12905,JP,2024-06-30,6,6,20,NWR,9,20.3
15929,CNB,2024-04-09,1,4,14,NCR,15,18.9
16525,TVC,2024-06-10,0,6,14,SR,7,16.4
12014,NDLS,2024-12-28,5,12,22,NR,10,9.6
16526,SBC,2024-03-13,2,3,15,SWR,6,11.6
15929,NDLS,2024-02-22,3,2,10,NR,10,24.9
12841,HWH,2024-08-20,1,8,14,ER,18,33.2
12301,HWH,2024-09-26,3,9,3,ER,18,18.4
12841,HWH,2024-03-04,0,3,14,ER,18,28.9
12721,SC,2024-10-05,5,10,16,SCR,10,15.4
12621,NGP,2024-05-03,4,5,8,CR,12,26.0
12905,ADI,2024-10-30,2,10,15,WR,8,13.1
11041,SC,2024-09-09,0,9,10,SCR,10,24.0
16525,MDU,2024-04-20,5,4,11,SR,7,9.7
12860,R,2024-04-25,3,4,21,SECR,13,17.8
12951,ST,2024-01-21,6,1,19,WR,8,16.5
12302,PRYJ,2024-02-09,4,2,18,NCR,15,19.3
12003,LKO,2024-02-12,0,2,11,NR,10,24.8
12859,R,2024-09-15,6,9,17,SECR,13,15.2
12560,NDLS,2024-09-11,2,9,15,NR,10,11.5
12842,MAS,2024-07-18,3,7,8,SR,7,20.8
12951,KOTA,2024-02-18,6,2,3,WCR,11,5.7
12842,HWH,2024-07-27,5,7,22,ER,18,28.0
12014,ASR,2024-10-09,2,10,16,NR,10,11.9
12842,HWH,2024-01-05,4,1,22,ER,18,21.0
12952,BCT,2024-01-06,5,1,7,WR,8,20.2
12657,MAS,2024-01-14,6,1,22,SR,7,2.1
12657,SBC,2024-01-16,1,1,4,SWR,6,19.0
12003,LKO,2024-07-31,2,7,11,NR,10,20.0
12013,LDH,2024-02-27,1,2,11,NR,10,8.7
12841,VSKP,2024-09-25,2,9,22,ECoR,14,16.7
12905,ADI,2024-01-07,6,1,15,WR,8,9.1
12860,CSMT,2024-08-29,3,8,8,CR,12,35.1
12906,AII,2024-11-22,4,11,2,NWR,9,6.1
12906,MTJ,2024-05-25,5,5,23,NCR,15,11.8
12952,BRC,2024-11-01,4,11,3,WR,8,12.3
12906,NDLS,2024-07-31,2,7,22,NR,10,35.9
12952,ST,2024-01-02,1,1,5,WR,8,12.8
12301,NDLS,2024-07-19,4,7,17,NR,10,37.1
12842,BZA,2024-07-07,6,7,12,SCR,10,14.8
12001,GWL,2024-01-30,1,1,9,NCR,15,26.1
12657,MAS,2024-02-09,4,2,22,SR,7,8.4
15929,DBRG,2024-03-04,0,3,8,NFR,25,35.4
12952,ST,2024-09-26,3,9,5,WR,8,16.2
12658,SBC,2024-02-25,6,2,6,SWR,6,10.2
12951,KOTA,2024-10-03,3,10,3,WCR,11,11.4
12860,KGP,2024-09-28,5,9,15,SER,16,14.4
11041,MAS,2024-09-01,6,9,18,SR,7,15.1
12722,NGP,2024-03-12,1,3,13,CR,12,13.5
11042,PUNE,2024-07-27,5,7,22,CR,12,24.0
12559,CNB,2024-03-21,3,3,23,NCR,15,23.0
12906,NDLS,2024-04-20,5,4,22,NR,10,3.3
12002,GWL,2024-02-07,2,2,21,NCR,15,25.5
12952,ADI,2024-05-02,3,5,2,WR,8,5.5
12559,PRYJ,2024-08-02,4,8,0,NCR,15,28.0
15929,GHY,2024-02-09,4,2,3,NFR,25,31.0
12859,KGP,2024-12-22,6,12,23,SER,16,24.9
12014,ASR,2024-05-30,3,5,16,NR,10,12.9
12560,NDLS,2024-01-22,0,1,15,NR,10,16.1
11042,CSMT,2024-07-06,5,7,1,CR,12,14.2
12952,ST,2024-06-21,4,6,5,WR,8,10.8
15930,DBRG,2024-05-01,2,5,8,NFR,25,30.2
12001,AGC,2024-08-10,5,8,8,NCR,15,26.1
12952,ST,2024-01-24,2,1,5,WR,8,8.6
12860,NGP,2024-03-06,2,3,0,CR,12,14.4
15930,NDLS,2024-08-06,1,8,6,NR,10,21.5
12622,NDLS,2024-01-22,0,1,6,NR,10,14.6
15930,GHY,2024-04-08,0,4,12,NFR,25,30.6
12905,AII,2024-04-14,6,4,18,NWR,9,12.4
12301,CNB,2024-07-03,2,7,21,NCR,15,18.4
12841,MAS,2024-02-15,3,2,4,SR,7,12.0
12014,ASR,2024-01-14,6,1,16,NR,10,16.2
12658,MAS,2024-02-07,2,2,12,SR,7,13.1
12301,NDLS,2024-06-13,3,6,17,NR,10,35.1
12951,ST,2024-03-30,5,3,19,WR,8,16.0
12560,CNB,2024-04-21,6,4,10,NCR,15,11.0
15929,NDLS,2024-01-27,5,1,10,NR,10,9.0
12621,NDLS,2024-08-08,3,8,22,NR,10,20.5
12721,NGP,2024-10-19,5,10,10,CR,12,8.2
12658,SBC,2024-02-25,6,2,6,SWR,6,0.0
12906,ADI,2024-08-05,0,8,6,WR,8,16.3
12951,NDLS,2024-10-14,0,10,8,NR,10,23.8
12622,AGC,2024-04-17,2,4,4,NCR,15,20.8
12657,SBC,2024-09-25,2,9,4,SWR,6,4.9
12001,JHS,2024-01-21,6,1,10,NCR,15,9.0
11042,MAS,2024-02-29,3,2,7,SR,7,16.6
12860,NGP,2024-01-03,2,1,0,CR,12,25.2
12721,SC,2024-09-27,4,9,16,SCR,10,17.0
12622,NGP,2024-06-24,0,6,20,CR,12,20.9
15929,PRYJ,2024-06-01,5,6,15,NCR,15,26.1
15930,PRYJ,2024-10-08,1,10,0,NCR,15,22.9
15929,NDLS,2024-09-27,4,9,10,NR,10,16.7
12722,NGP,2024-04-29,0,4,13,CR,12,15.7
12859,HWH,2024-11-26,1,11,1,ER,18,19.1
12302,PRYJ,2024-01-28,6,1,18,NCR,15,33.3
12003,NDLS,2024-02-22,3,2,6,NR,10,17.3
15929,CNB,2024-12-21,5,12,14,NCR,15,13.6
12013,NDLS,2024-01-10,2,1,7,NR,10,21.1
15929,DBRG,2024-07-07,6,7,8,NFR,25,38.6
12621,NDLS,2024-10-16,2,10,22,NR,10,9.5
12951,BCT,2024-05-28,1,5,17,WR,8,19.7
12722,SC,2024-05-26,6,5,7,SCR,10,16.5
12013,ASR,2024-08-19,0,8,13,NR,10,15.0
12906,RJT,2024-05-10,4,5,8,WR,8,20.6
12002,NDLS,2024-11-02,5,11,1,NR,10,5.6
12860,KGP,2024-12-27,4,12,15,SER,16,10.6
12721,JHS,2024-08-03,5,8,5,NCR,15,33.0
11042,BZA,2024-11-15,4,11,10,SCR,10,21.6
12860,KGP,2024-12-02,0,12,15,SER,16,16.5
12622,BZA,2024-05-31,4,5,13,SCR,10,16.2
12842,BBS,2024-11-03,6,11,18,ECoR,14,15.0
12905,ADI,2024-12-12,3,12,15,WR,8,6.4
12014,NDLS,2024-08-21,2,8,22,NR,10,26.8
12841,BZA,2024-02-15,3,2,1,SCR,10,9.1
15930,PRYJ,2024-10-01,1,10,0,NCR,15,14.0
16525,MDU,2024-07-06,5,7,11,SR,7,11.4
12302,HWH,2024-10-18,4,10,14,ER,18,17.2
12906,NDLS,2024-05-07,1,5,22,NR,10,14.5
12001,AGC,2024-05-30,3,5,8,NCR,15,36.7
12301,GAYA,2024-01-11,3,1,1,ECR,20,28.5
12621,AGC,2024-10-18,4,10,0,NCR,15,16.6
16525,MDU,2024-11-12,1,11,11,SR,7,15.3
16526,CBE,2024-03-30,5,3,12,SR,7,0.0
12721,NGP,2024-04-07,6,4,10,CR,12,13.5
12952,BCT,2024-04-24,2,4,7,WR,8,20.4
12841,KGP,2024-05-30,3,5,16,SER,16,37.7
12013,NDLS,2024-08-08,3,8,7,NR,10,25.2
12560,PRYJ,2024-07-25,3,7,9,NCR,15,23.6
12001,JHS,2024-01-29,0,1,10,NCR,15,16.2
12721,NDLS,2024-07-27,5,7,23,NR,10,19.6
12014,NDLS,2024-10-12,5,10,22,NR,10,13.0
12559,BSB,2024-08-30,4,8,2,NER,22,44.2
12952,NDLS,2024-08-22,3,8,16,NR,10,26.9
15930,PRYJ,2024-08-01,3,8,0,NCR,15,24.1
12842,KGP,2024-08-14,2,8,20,SER,16,22.8
12001,BPL,2024-03-30,5,3,13,WCR,11,7.3
12906,AII,2024-04-26,4,4,2,NWR,9,8.8
12004,CNB,2024-09-23,0,9,22,NCR,15,27.2
12621,NGP,2024-12-05,3,12,8,CR,12,19.2
12906,AII,2024-11-04,0,11,2,NWR,9,13.7
16525,ERS,2024-09-23,0,9,14,SR,7,10.0
12860,R,2024-03-11,0,3,21,SECR,13,14.4
15930,PRYJ,2024-01-09,1,1,0,NCR,15,20.1
15929,GHY,2024-05-25,5,5,3,NFR,25,28.8
12301,HWH,2024-07-27,5,7,3,ER,18,20.0
12842,HWH,2024-12-05,3,12,22,ER,18,20.3
16526,SBC,2024-12-21,5,12,15,SWR,6,5.4
12621,MAS,2024-10-16,2,10,19,SR,7,18.6
12560,PRYJ,2024-10-08,1,10,9,NCR,15,30.9
12906,MTJ,2024-03-16,5,3,23,NCR,15,8.3
12841,BBS,2024-10-05,5,10,19,ECoR,14,27.6
16525,SBC,2024-12-12,3,12,6,SWR,6,13.2
12952,MTJ,2024-02-17,5,2,17,NCR,15,24.7
15930,PRYJ,2024-10-08,1,10,0,NCR,15,26.7
12014,ASR,2024-07-27,5,7,16,NR,10,14.3
12621,NDLS,2024-11-18,0,11,22,NR,10,22.3
12722,SC,2024-01-08,0,1,7,SCR,10,22.5
12621,MAS,2024-10-14,0,10,19,SR,7,22.3
12721,AGC,2024-12-10,1,12,2,NCR,15,12.6
12559,PRYJ,2024-12-17,1,12,0,NCR,15,22.3
12622,MAS,2024-09-27,4,9,10,SR,7,5.7
12002,BPL,2024-06-09,6,6,17,WCR,11,22.8
12841,BBS,2024-03-02,5,3,19,ECoR,14,20.0
12722,NDLS,2024-05-08,2,5,22,NR,10,20.4
12906,MTJ,2024-07-23,1,7,23,NCR,15,28.2
12906,ADI,2024-10-04,4,10,6,WR,8,15.4
12001,BPL,2024-06-08,5,6,13,WCR,11,21.3
12622,AGC,2024-09-17,1,9,4,NCR,15,12.4
12860,HWH,2024-01-16,1,1,13,ER,18,41.0
15930,PRYJ,2024-03-25,0,3,0,NCR,15,13.0
12302,NDLS,2024-01-04,3,1,0,NR,10,31.6
11041,CSMT,2024-12-07,5,12,23,CR,12,12.0
12621,AGC,2024-07-19,4,7,0,NCR,15,19.9
12722,NGP,2024-07-18,3,7,13,CR,12,20.9
12302,HWH,2024-07-17,2,7,14,ER,18,26.3
12860,KGP,2024-09-14,5,9,15,SER,16,13.0
12859,KGP,2024-04-08,0,4,23,SER,16,18.4
12906,RJT,2024-11-09,5,11,8,WR,8,13.5
16525,CBE,2024-01-14,6,1,9,SR,7,20.1
12842,MAS,2024-01-25,3,1,8,SR,7,20.8
16525,MDU,2024-01-29,0,1,11,SR,7,10.6
15930,DBRG,2024-11-09,5,11,8,NFR,25,29.8
16525,SBC,2024-11-18,0,11,6,SWR,6,10.4
12952,BRC,2024-11-06,2,11,3,WR,8,10.5
11042,SC,2024-01-28,6,1,15,SCR,10,10.1
15930,PRYJ,2024-08-20,1,8,0,NCR,15,28.8
12841,KGP,2024-11-18,0,11,16,SER,16,26.2
12002,NDLS,2024-09-24,1,9,1,NR,10,11.0
12622,NDLS,2024-08-14,2,8,6,NR,10,24.3
12722,AGC,2024-11-24,6,11,21,NCR,15,13.4
12004,CNB,2024-07-07,6,7,22,NCR,15,23.0
12842,HWH,2024-04-22,0,4,22,ER,18,19.2
12003,NDLS,2024-09-10,1,9,6,NR,10,33.6
12952,KOTA,2024-08-13,1,8,21,WCR,11,14.8
12301,CNB,2024-03-24,6,3,21,NCR,15,14.6
15929,PRYJ,2024-01-30,1,1,15,NCR,15,20.6
15929,DBRG,2024-03-12,1,3,8,NFR,25,31.9
11041,SC,2024-07-25,3,7,10,SCR,10,22.3
12559,CNB,2024-03-07,3,3,23,NCR,15,19.1
12722,SC,2024-11-01,4,11,7,SCR,10,22.6
12906,NDLS,2024-02-17,5,2,22,NR,10,8.9
12859,R,2024-09-08,6,9,17,SECR,13,24.2
12951,MTJ,2024-07-15,0,7,7,NCR,15,31.0
15929,PNBE,2024-01-25,3,1,18,ECR,20,33.8
12658,MAS,2024-11-04,0,11,12,SR,7,19.5
12905,JP,2024-02-04,6,2,20,NWR,9,11.6
12906,MTJ,2024-07-22,0,7,23,NCR,15,20.5
12559,PRYJ,2024-09-25,2,9,0,NCR,15,17.9
12721,SC,2024-04-09,1,4,16,SCR,10,10.2
12841,MAS,2024-04-11,3,4,4,SR,7,6.4
12559,CNB,2024-03-08,4,3,23,NCR,15,18.1
12002,AGC,2024-06-09,6,6,23,NCR,15,18.8
11041,MAS,2024-04-13,5,4,18,SR,7,19.6
12722,NGP,2024-06-25,1,6,13,CR,12,31.1
12905,ADI,2024-08-27,1,8,15,WR,8,20.6
16526,MDU,2024-10-05,5,10,10,SR,7,11.1
12301,PRYJ,2024-04-14,6,4,22,NCR,15,14.3
12622,NDLS,2024-03-25,0,3,6,NR,10,11.0
12621,NDLS,2024-03-24,6,3,22,NR,10,11.5
12622,NGP,2024-01-01,0,1,20,CR,12,17.6
12559,CNB,2024-08-04,6,8,23,NCR,15,19.6
12721,NDLS,2024-05-01,2,5,23,NR,10,32.3
12722,NGP,2024-06-11,1,6,13,CR,12,10.7
12859,CSMT,2024-03-08,4,3,6,CR,12,9.2
12621,MAS,2024-06-25,1,6,19,SR,7,22.3
11042,MAS,2024-07-11,3,7,7,SR,7,28.8
12301,GAYA,2024-02-08,3,2,1,ECR,20,23.3
12657,MAS,2024-12-07,5,12,22,SR,7,0.9
12002,BPL,2024-10-30,2,10,17,WCR,11,19.2
12301,PRYJ,2024-01-26,4,1,22,NCR,15,15.7
12004,CNB,2024-10-23,2,10,22,NCR,15,15.2
12951,BCT,2024-06-14,4,6,17,WR,8,28.1
12859,HWH,2024-05-30,3,5,1,ER,18,29.0
12952,BCT,2024-09-18,2,9,7,WR,8,23.1
12622,MAS,2024-08-08,3,8,10,SR,7,17.5
12004,CNB,2024-05-21,1,5,22,NCR,15,20.5
12622,NDLS,2024-08-19,0,8,6,NR,10,18.1
15929,GHY,2024-04-14,6,4,3,NFR,25,17.4
12951,NDLS,2024-07-22,0,7,8,NR,10,24.3
12014,ASR,2024-08-28,2,8,16,NR,10,10.8
11042,PUNE,2024-08-25,6,8,22,CR,12,13.1
11041,PUNE,2024-09-12,3,9,3,CR,12,16.2
11042,MAS,2024-04-05,4,4,7,SR,7,28.8
15929,CNB,2024-02-08,3,2,14,NCR,15,20.5
16526,ERS,2024-02-17,5,2,7,SR,7,14.1
15929,PRYJ,2024-09-08,6,9,15,NCR,15,14.4
12951,ST,2024-04-03,2,4,19,WR,8,16.6
12721,NDLS,2024-02-22,3,2,23,NR,10,11.4
16526,MDU,2024-08-02,4,8,10,SR,7,11.9
12002,BPL,2024-03-28,3,3,17,WCR,11,27.7
12302,GAYA,2024-09-08,6,9,16,ECR,20,21.5
12002,NDLS,2024-12-17,1,12,1,NR,10,8.7
12906,ADI,2024-08-06,1,8,6,WR,8,16.6
12301,NDLS,2024-04-28,6,4,17,NR,10,21.7
12842,VSKP,2024-02-28,2,2,15,ECoR,14,15.5
16526,TVC,2024-09-20,4,9,7,SR,7,18.4
12722,JHS,2024-06-12,2,6,18,NCR,15,33.1
16525,TVC,2024-07-28,6,7,14,SR,7,18.5
12859,R,2024-08-18,6,8,17,SECR,13,26.1
12906,JP,2024-01-12,4,1,1,NWR,9,14.4
11042,PUNE,2024-10-05,5,10,22,CR,12,12.4
12860,HWH,2024-11-21,3,11,13,ER,18,14.8
12622,AGC,2024-03-01,4,3,4,NCR,15,17.4
15930,DBRG,2024-08-20,1,8,8,NFR,25,43.7
12841,BBS,2024-09-11,2,9,19,ECoR,14,34.8
12001,BPL,2024-04-30,1,4,13,WCR,11,16.9
11041,MAS,2024-03-16,5,3,18,SR,7,15.1
12658,SBC,2024-01-08,0,1,6,SWR,6,8.3
12622,JHS,2024-10-03,3,10,1,NCR,15,14.2
12951,NDLS,2024-03-14,3,3,8,NR,10,28.3
12013,NDLS,2024-04-02,1,4,7,NR,10,25.5
15930,PNBE,2024-04-24,2,4,21,ECR,20,21.2
15929,NDLS,2024-03-22,4,3,10,NR,10,10.0
15929,CNB,2024-02-14,2,2,14,NCR,15,20.3
12722,NDLS,2024-12-03,1,12,22,NR,10,11.3
12560,PRYJ,2024-07-06,5,7,9,NCR,15,28.7
12302,PRYJ,2024-08-17,5,8,18,NCR,15,38.4
12621,NDLS,2024-02-23,4,2,22,NR,10,18.4
12003,NDLS,2024-03-17,6,3,6,NR,10,9.6
12842,VSKP,2024-02-07,2,2,15,ECoR,14,12.1
12905,NDLS,2024-03-30,5,3,23,NR,10,6.1
12905,AII,2024-02-07,2,2,18,NWR,9,21.7
12622,BZA,2024-10-17,3,10,13,SCR,10,10.4
15929,CNB,2024-07-22,0,7,14,NCR,15,26.8
12951,NDLS,2024-01-21,6,1,8,NR,10,14.3
12952,NDLS,2024-10-12,5,10,16,NR,10,12.7
12001,AGC,2024-05-17,4,5,8,NCR,15,24.4
12859,HWH,2024-04-30,1,4,1,ER,18,13.2
12301,CNB,2024-05-27,0,5,21,NCR,15,19.3
12951,ADI,2024-10-06,6,10,21,WR,8,22.5
12004,NDLS,2024-03-05,1,3,2,NR,10,6.2
12951,KOTA,2024-01-20,5,1,3,WCR,11,8.9
12952,KOTA,2024-11-05,1,11,21,WCR,11,8.2
12859,NGP,2024-12-20,4,12,14,CR,12,18.1
16525,MDU,2024-10-04,4,10,11,SR,7,13.9
15929,CNB,2024-08-09,4,8,14,NCR,15,28.4
12722,JHS,2024-12-20,4,12,18,NCR,15,24.9
12951,RTM,2024-05-08,2,5,0,WR,8,10.2
12013,NDLS,2024-03-07,3,3,7,NR,10,28.7
12860,HWH,2024-06-01,5,6,13,ER,18,34.0
12002,JHS,2024-11-08,4,11,20,NCR,15,16.1
12622,AGC,2024-09-19,3,9,4,NCR,15,15.9
12002,AGC,2024-02-13,1,2,23,NCR,15,18.6
12906,MTJ,2024-05-25,5,5,23,NCR,15,12.1
12622,JHS,2024-09-16,0,9,1,NCR,15,16.0
12842,BZA,2024-08-22,3,8,12,SCR,10,21.9
16526,ERS,2024-01-19,4,1,7,SR,7,23.1
16526,TVC,2024-12-21,5,12,7,SR,7,14.9
12722,AGC,2024-04-01,0,4,21,NCR,15,16.3
12004,CNB,2024-04-30,1,4,22,NCR,15,36.8
12842,BBS,2024-07-18,3,7,18,ECoR,14,33.7
12951,ADI,2024-09-01,6,9,21,WR,8,10.8
12621,BZA,2024-12-02,0,12,15,SCR,10,15.9
16526,ERS,2024-04-05,4,4,7,SR,7,20.6
12859,KGP,2024-05-20,0,5,23,SER,16,18.8
12302,NDLS,2024-07-13,5,7,0,NR,10,21.0
12952,NDLS,2024-02-02,4,2,16,NR,10,2.5
12722,SC,2024-11-17,6,11,7,SCR,10,27.8
12951,BRC,2024-11-08,4,11,20,WR,8,9.7
15930,PRYJ,2024-09-29,6,9,0,NCR,15,12.8
12905,ADI,2024-11-15,4,11,15,WR,8,9.7
12004,LKO,2024-10-21,0,10,21,NR,10,13.9
15929,PRYJ,2024-03-19,1,3,15,NCR,15,16.4
12906,RJT,2024-03-07,3,3,8,WR,8,14.4
12952,MTJ,2024-09-09,0,9,17,NCR,15,31.5
12951,MTJ,2024-01-20,5,1,7,NCR,15,22.6
12842,HWH,2024-12-14,5,12,22,ER,18,13.1
12905,MTJ,2024-09-25,2,9,21,NCR,15,22.1
12013,NDLS,2024-12-15,6,12,7,NR,10,15.7
16525,TVC,2024-11-16,5,11,14,SR,7,3.8
12722,JHS,2024-12-22,6,12,18,NCR,15,17.3
15930,CNB,2024-05-17,4,5,1,NCR,15,16.6
15930,NDLS,2024-07-03,2,7,6,NR,10,13.0
12905,AII,2024-07-18,3,7,18,NWR,9,20.5
16525,SBC,2024-12-17,1,12,6,SWR,6,21.3
12002,BPL,2024-08-21,2,8,17,WCR,11,31.5
15930,GHY,2024-03-04,0,3,12,NFR,25,25.5
12905,MTJ,2024-03-26,1,3,21,NCR,15,15.5
12301,CNB,2024-06-24,0,6,21,NCR,15,26.1
11042,SC,2024-07-10,2,7,15,SCR,10,18.1
12841,KGP,2024-09-25,2,9,16,SER,16,18.8
12013,CDG,2024-07-20,5,7,11,NR,10,13.9
12842,BBS,2024-03-12,1,3,18,ECoR,14,23.4
11042,CSMT,2024-06-29,5,6,1,CR,12,17.4
16526,CBE,2024-04-05,4,4,12,SR,7,6.0
12014,ASR,2024-11-22,4,11,16,NR,10,12.3
12014,NDLS,2024-12-15,6,12,22,NR,10,14.1
12860,CSMT,2024-09-29,6,9,8,CR,12,18.7
12002,AGC,2024-07-19,4,7,23,NCR,15,16.4
12559,PRYJ,2024-04-23,1,4,0,NCR,15,19.6
12859,HWH,2024-10-20,6,10,1,ER,18,14.5
16526,TVC,2024-02-22,3,2,7,SR,7,15.7
12859,R,2024-02-10,5,2,17,SECR,13,21.0
12013,ASR,2024-12-16,0,12,13,NR,10,13.8
12001,JHS,2024-09-29,6,9,10,NCR,15,11.3
12559,NDLS,2024-06-21,4,6,18,NR,10,29.5
12905,MTJ,2024-04-01,0,4,21,NCR,15,9.1
15930,GHY,2024-06-24,0,6,12,NFR,25,26.0
12004,LKO,2024-03-28,3,3,21,NR,10,17.1
12842,BZA,2024-07-25,3,7,12,SCR,10,28.8
16526,SBC,2024-12-21,5,12,15,SWR,6,7.2
12621,BZA,2024-04-23,1,4,15,SCR,10,8.6
12860,R,2024-12-17,1,12,21,SECR,13,21.8
15930,GHY,2024-07-08,0,7,12,NFR,25,38.8
12841,MAS,2024-09-15,6,9,4,SR,7,7.8
12952,RTM,2024-02-24,5,2,0,WR,8,3.4
12621,BZA,2024-07-06,5,7,15,SCR,10,13.0
12842,MAS,2024-01-14,6,1,8,SR,7,20.3
12842,BBS,2024-05-14,1,5,18,ECoR,14,21.0
12952,MTJ,2024-07-16,1,7,17,NCR,15,36.0
11042,PUNE,2024-01-09,1,1,22,CR,12,11.5
11042,MAS,2024-11-08,4,11,7,SR,7,18.7
12001,AGC,2024-12-14,5,12,8,NCR,15,23.7
12560,BSB,2024-05-27,0,5,7,NER,22,34.7
12559,PRYJ,2024-04-09,1,4,0,NCR,15,14.3
12621,AGC,2024-06-05,2,6,0,NCR,15,24.3
12001,AGC,2024-12-11,2,12,8,NCR,15,38.6
12952,ADI,2024-09-19,3,9,2,WR,8,10.8
12859,CSMT,2024-02-27,1,2,6,CR,12,20.9
12559,NDLS,2024-09-03,1,9,18,NR,10,31.8
12302,NDLS,2024-04-11,3,4,0,NR,10,10.1
12905,MTJ,2024-09-24,1,9,21,NCR,15,34.9
12001,NDLS,2024-04-30,1,4,6,NR,10,10.1
12560,NDLS,2024-05-17,4,5,15,NR,10,11.1
12951,KOTA,2024-07-05,4,7,3,WCR,11,14.7
11041,SC,2024-04-17,2,4,10,SCR,10,10.3
16526,TVC,2024-05-30,3,5,7,SR,7,21.7
12001,AGC,2024-08-20,1,8,8,NCR,15,39.9
